0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.3762191213544992,0.015301920543004669,0.015514874880183525,0.018282746223890332,0.023564022591396717,0.04348777763352965,0.013591804193067223,0.02838419604078669,0.007738952978567893,0.014679322487237037,0.007731525516017569,0.010337686018783394,0.041225584275010316,5.896021286103238,0.031176777883621686,28.746032439772037,0.0076004526381419635,0.01306280860878224,2.1829310229170082,0.007802530151356747,4.192472356970447,0.014846532318431138,0.009280220486464352,0.007346639496753658,7.234286754118253,0.20303122632725676,0.009967785274249576,0.006863427462818732,0.00777504681756407,0.01423111412709756,0.008896644305150055,0.020500004948172022,22.395835297175058,0.01808481142708285,0.009722943010847335,5.040162521554688,0.005615816598275719,0.013222917570559212,12.908299713194294,0.012397107632929633,0.005800815081883412,0.007082349123813182,0.013076994279358307,0.016383197094759872,0.01658844949652542,0.010843022919296756,0.00964939954865642,0.009541236818772605,0.009369749666514035,0.030754988971621253,0.0054932397045637515,47.64025536844613,0.1547812156750125,0.04338314172516031,22.894192396879003,0.011201015714145668,0.004478210834663213,0.005742382209464837,0.0014174314206723206,0.02098319497719862,0.3758560862897748,0.023721109261694826,0.04537442804300826,0.012620194016571879,0.005879426464218018,0.014207294818663015,0.08704189168553333,165.82745698338664,0.01011300568501721,15.344053692378635,0.005503310195443597,0.0257746108466293,0.010208377512401575,0.008528917867210129,0.9498037224455694,0.018373515013052184,0.0075178421784233415,0.04955313478360601,0.006425121739148371,0.031655502275048014,0.36971325976614855,0.014284677115805439,0.00735795114561384,0.010247703519673135,0.008899476244601271,0.014795782174058506,0.01632542491495555,0.011331111411348311,0.018845300867637086,42.962645459285135,41.7205470488735,0.006412391668579728,0.007053332154952884,0.528053010570589,0.006683541468268998,0.01568162241768782,0.014425962898287611,0.0027755956129777524,0.015132097051210455,0.014001200959066989
0.0736349272984955,0.0007274427177970468,0.047324455985291315,1.950338298112478,0.0013695413660309156,0.0023783828188741383,0.0013639009487042017,0.0004689599037592259,0.6912316691469969,0.0004606832941528047,0.00043972451422985093,0.005192117790148398,0.00040183712715877504,0.567985319114589,0.00022568446563196376,0.0046954348002926395,0.001454198555052411,0.0004553906298487203,0.00033855822497294336,2.5097342422296105,0.0004261078223574952,0.002399766754970455,0.00029488391645710846,0.0006838184466907616,0.00019549873762135912,1.7551146773382444,0.0002614065417019543,0.0001905350519292457,0.00036741339970877896,0.0009465016853303482,3.1642442482196076,0.0009245393288208492,0.09545839238034089,0.0005273144806176593,0.0004133918381051072,0.0005328716447685523,0.06626388096612627,2.1194887891984004,0.0006547790214197839,0.0014836482656128169,0.000856836450617614,0.0007309160003491514,0.0004186464212295877,0.0005592370669519699,0.007797765885521779,0.47142720741826116,0.001822329570090836,0.0011624519350939809,0.00024320982548599695,0.002518495716948834,0.15307475511122806,0.0004686672923060747,0.000368204288222348,0.0006310361581899674,0.014623556126393324,0.0045226973252362615,0.0005266848507106934,0.000703128964479083,0.0002545512854276716,0.46804595629525053,0.00017992788480368084,0.0008483990237764598,0.0017577275125327354,0.005736164185267748,0.0015579277450491098,0.00040351219389646634,0.00036471802148160413,0.00018866397128145982,0.0002560791841633771,0.11179675746187495,0.000566118646831878,0.0022150009062054943,0.001109087464372976,0.0009639003369675145,0.47526704170331296,0.0003706752949842729,0.0004886358581813439,0.0032384398973899675,1.0356318132060394,0.0007003137937170584,1.4645037113174386,0.0009071386324056661,0.0007593542655316266,0.5304313733092674,0.0007944794633233617,0.0007877685333261315,0.0015386951878887296,0.00039173907680312733,0.00023670122731840124,0.0013145424029952168,0.0013951477906705625,0.0005514422159496502,0.0003276391896020421,0.04991171610331096,0.00043631088888066696,7.521323979340582,0.0015089427855767437,0.07512430979126919,0.0006758570494776744,0.01616319910778759
0.0002330188307163506,0.0023309428334209966,0.013361501890281176,0.001414167153942629,4.6174927701863515,0.04057587019330255,0.003264430907882079,0.001942952345416983,0.0014438647622501163,0.0026181200832243886,5.1463765964297945,0.0022230817595632313,0.0015307981750645532,0.0019137279644075287,0.0012839564773539645,0.0029476695353928216,0.009323995358818164,0.005035715052673116,0.0028365288247083112,1.39862853449112,0.6018589186749816,0.0034489194254137684,0.002902708372122452,0.5619349686696281,0.15079952744754763,0.0008375013029961302,0.8156380190587837,0.3125501970604301,0.001307403870701183,0.005992693863718048,0.0025534737004545235,0.0016408777619325561,0.0009817700609504607,0.000779482376130985,0.00238069640715498,0.0008600010257151298,1.0139336861312183,0.004109028485849935,0.002670776107416311,0.0011589987991760492,0.019471029167498582,0.002251870446551428,0.003237733674482984,0.0071769471930045224,0.014161259383189248,0.3402303757219826,0.011940471119668476,0.00961895089299304,0.3777219374057447,0.0014034683363749623,0.001238651138040259,0.3392997576218593,0.0011268684546791752,0.0022784282383314313,0.0021517533898583645,0.003395579898885746,0.0009688601998813622,0.005136754233605353,0.0009402488328953796,0.0036962716845501723,0.0007866633439516791,0.0025747801536580503,0.004503998457118384,0.007462270122079383,0.01484866815055787,0.0017374695813239867,0.0021136433738605715,0.028092368027546763,0.004707530875943138,0.0006938444880261485,0.001540573643857036,0.012577629391601577,0.0013156771496300392,0.04765983859401902,0.0013732510579705683,1.202249634619667,0.0018161833373196669,0.0015157779496442786,0.0019698291475022324,0.02879335657102529,0.0011844047085689353,0.003375984037132551,0.00649199097313699,0.12565013543322448,0.0010926857525703944,0.12816367387141084,0.003926550186172706,0.0034900779632146797,0.02672271331242363,0.0018552563943105165,0.003128229441430161,0.1297554336176331,0.0048821203010962905,0.0003604368830891781,0.0008913565580774713,0.18820989696074644,0.0030172353462332314,0.0008949593200482415,0.0017160307303186002,0.019903193241005753
0.0008320546062634437,0.0011665180164087989,0.004508664679215782,0.017886687858298802,0.004400604286199092,0.0028032627646275778,0.0020470027799744696,0.005279868183219745,0.0006578274075598874,0.009383814684359055,1.8212922412437262,0.004746298271160476,0.0033413758025537662,0.0015295369476893592,0.0012939448399683243,0.0014831368237599829,5.829580066311142,0.002333402461688226,0.0017057292838229962,0.013935348215047058,1.4127912361389265,0.0017167648244010567,0.019485155257619027,0.0021899487082154253,0.5194672419339912,0.0010122406812174804,0.007135250758789591,1.6188634635252706,0.002882695885372949,0.0025736086691721272,0.0025304158371428345,0.0020990047285911135,0.8356143875072515,1.8790203813305433,0.0015443696859376267,0.0120087442483685,0.11485726598256699,0.002320120319585497,6.193639916423283,0.004893562733826474,0.0006608173069744635,0.0018687399732345347,0.0018055270992705897,0.0022117226698709835,0.002655789258077779,0.00241394118786025,0.005961553584675146,0.0027245559386838963,0.023683890530188392,0.0021055066554736277,1.7204735611724329,0.0019070271881047086,0.00338354249363149,0.002811721865837352,1.8589048317418457,0.009350629761934483,0.030159390777675543,0.005435034032453772,0.04378145356067189,0.0024835943366890577,0.007394838246567923,0.01157717453266222,0.001243391804249014,0.002959870199560193,0.0017752141344319053,0.0028319060899152865,0.0019941213647182918,0.0031149369540310785,0.005561579374632652,0.0010751609424022503,0.0037452103896361763,0.0015175677319043065,0.0023964583571686434,0.009714929881135146,0.0010720732440699036,0.31787608318040006,0.16430865837495823,0.010271226928012914,0.003256619067846655,0.0018938758897383105,0.0011790423888365673,0.0021577897192297936,0.005906496965501901,0.0017915896598274734,0.0017425859362918204,0.001197839739463319,0.014234089448441322,0.001901822417288042,0.0018044205299150018,2.1868107235209115,0.0010434207177666543,5.803485100813725,0.002781558386766243,2.6064731914756716,0.0060590829271691465,0.0024883877676643395,0.001983638004362044,0.0008379688826838595,0.0012178082773710466,0.003218230074065375
7.398768214837497e-05,0.0001979072738918727,0.0003108906012382947,0.00020088434039386514,0.0036250157836345692,1.7439466969578934,0.00020862647014799536,0.0004809483646397764,0.00027210111111305654,0.87505180754313,1.0076589036007793,0.0006534899497864718,0.002449812250012385,0.0001706795275317769,0.0003181392863147118,0.0001710624056396261,0.0007153681861569762,0.0002478370489138969,0.38208049735980565,1.5253771979324933,0.6541443180238113,0.0002698755475239762,0.0006415387557247715,0.00023421182277591273,0.21011393527428016,0.00021977333190010499,0.0014066264629413842,0.49877270829906245,0.0002328259584168102,0.0004003621511014747,0.0002737083106500206,0.0003731864499285681,0.00045653115660994684,0.00016191794292441056,0.00025441550663525526,0.0004364833669554093,0.062364936739512475,0.0003079209011427448,2.842047287735198,0.0001876741603642207,0.03845331723990315,0.00027450792061132893,0.0004306771801568833,0.000973207317947318,0.0006847801075398922,0.000309493361188714,0.20586588012726223,0.0005093471819438925,0.920120553534935,0.00021872938818103937,0.00027633455391625253,0.0014787257556927308,0.00710331290798797,0.00032976135590960347,0.23573077797017514,0.0007602672565402112,0.0010213025189973052,0.004181943948450825,0.0001557204414009976,0.00023368329844874656,0.08747924526796973,0.00017626830103408117,0.0002857631179073385,0.000691016062255999,0.00034274479995579526,0.00013925226954944751,0.0003990331136705691,0.13944801533128395,0.001291479179641411,7.001963803983033e-05,0.00022443503789831907,0.0002889119468666582,0.0004023361220596524,0.0008513141733256647,0.18283249743884444,1.1199667627816168,0.0007704327025467791,0.00026767475945883444,0.0003252191237347402,0.00013579898091585084,0.0001754483216885609,0.00042694285895449177,0.001051687786604292,0.00041729667448808317,0.0001761478825969315,0.000660237293873202,0.00041847223471486,0.0003957425919815759,0.00026822199936689124,0.00036194203329609166,0.0001853999552406671,1.9302969624401296,0.0001574528219517045,0.009142630982036192,0.00014742094459488288,0.00044228646562976615,0.0002657982987173998,6.56244483448747e-05,0.0001991593472227169,0.00015389118347075375
0.00016645122248895255,0.0005390571342078647,0.0012432173073543417,0.0003853472800789244,0.002554595501798434,0.014732793159889323,0.0010033663108118104,0.0011373607298683977,0.00011280123948159114,0.0008514202930490183,2.237526500577881,0.0035882037837326737,0.0012451041594721724,0.00041585974058787453,0.0008837949191097933,0.0003638473544398985,0.0013370254450341106,0.0010605502543058543,0.3441249335181612,0.0033653377035828885,0.20864024359057834,0.0009014284678304849,0.005570649582796292,0.004517582662293051,0.0002533336637078196,0.0013991367844403155,0.011287228242455066,0.015490992250377436,0.000892414705947629,0.0015092371973207148,0.0009525610418893324,0.0013933310491588838,1.552915842273176,0.0003061065326948704,0.0009115255420773152,0.001641577035059752,0.20891995746432548,0.0009799445808390385,5.033901871309966,0.0005942571816000402,0.00014525926800542418,0.0005798041373738403,0.0009410665480428245,0.004095835758064795,0.0012390136801081115,0.3357910393976561,11.370942961906868,0.0006995940833575681,3.8760399014205418,0.0007573704232023366,0.0005500188893291258,0.6661258486320353,0.0007796012096041291,0.0008874857565753962,0.00712657516185633,0.0008010463894653499,1.311170042487539,0.0010241992137024927,0.6729385610767601,0.0005484663332322911,0.00046609167555924474,0.0017747062658482761,0.000909202959003141,0.001155340986643224,0.0004083194916612201,0.00021610737004699893,0.0013910159520569075,0.00035892666806878955,0.008130120322318869,0.0004454809307206883,0.0009070832715989526,0.0006808494824392999,0.0006071249277314946,0.001576059832619776,0.000262369485608316,2.0087973738282745,0.0007465786290901716,0.0007139475364097692,0.00041771510535929717,0.0004158133353516535,0.0007208215150541206,0.0013421355135542123,0.13461577099785213,0.00085884703430249,0.0002515996091947757,0.005313254506665898,0.0005640943319966863,0.0014910836855665623,0.0006218671928178975,0.0006677681242955197,0.00046737632454604843,0.0021038953401488437,0.0002821243059187182,0.00017544881661288265,0.0005977277734624914,0.0011442964893441888,0.0010109093638321488,0.00047063952891823025,0.0005437235693342388,0.00028791095688715886
0.005150900838818995,0.0037829800913749363,0.00509732164137074,0.016981948875884823,0.060481726447219164,0.006715836377767657,0.04131413126005867,4.771242121529447,0.004241689846091438,0.006889035741582793,0.005236515432125595,0.030239395116997844,0.008279478061317553,0.009233287667824315,0.004799520462679469,0.8876314933312554,4.408057255565565,0.004020872855143686,0.024023191093223706,1.039263239105676,1.6805816330132375,0.007554420356019267,0.01450209633415765,0.03315048069789207,1.3747169156963641,0.005079160189017026,0.11889635812719498,0.0025898270674194774,0.004623666225095184,0.012400595434138042,0.010619631250109379,0.006583297080544255,1.1666048970358107,0.009962201787532663,0.003252033525029129,0.030664675422040433,0.14020680402133595,0.009777535384381843,0.07258792566730088,0.04891083639660646,0.003919303709048146,0.005269670035562748,0.004056025910181007,0.004986390752767689,0.005054793789463061,0.0025059875179860845,0.03245926526133436,0.007689690365527283,0.004047657576275298,0.006036436621480451,0.01286566002235344,0.004487421226266391,0.006160880658684757,0.004738868268826985,0.00781979069854218,0.009486779332995007,0.010314219092551613,0.00846564755722502,0.004986785820973698,0.00481494367510885,0.1716092568442635,0.007983006835957462,0.0027393661812605127,0.00592990340161012,0.003629463624123681,0.0035223465991974347,0.006682798173624152,0.004822005372777426,0.004111923038734321,0.0009546982928026592,0.009769639846500833,0.0052050983812392156,0.004066761407122734,3.976000872205038,0.31427699580541946,0.3795708409696874,0.028844883448105995,0.033994157426114016,0.0029494007656970045,0.37288276910553086,0.00404793838921599,0.008344432249265133,0.005808868918644346,0.005410828768726606,0.003413266569645768,0.002956622543740072,0.0069329295844733855,0.003659188965469554,0.09246019023285801,0.009351785715072152,0.0030068896439629043,0.035231689709121564,0.011837402904224205,0.00043311646542335154,0.010036948599157103,0.02030242599489023,0.01162490423079619,0.000506705582616639,0.0032953236999857267,0.005350765062644848
1.9685979169379488e-05,7.788530326353954e-05,0.0003069767323930416,0.00019998184132267443,0.00019321013475191124,0.00015935452976941373,0.0001055736678666905,0.0028537101126318728,0.00010114564726018574,8.499700642258757e-05,11.83446325612634,8.598433063529328e-05,0.0001385261435837855,7.356662491664466e-05,3.122930881487284e-05,8.369942649512016e-05,0.0007661986125763731,0.00015178051909538732,0.00011418001878255447,9.033105143108871,0.0001522638297468967,8.238258041900393e-05,0.00013130405749867377,0.00020387646958196714,0.00019860109779262542,0.0007370286451536907,0.00015912605497830174,0.0003313305814936177,8.802564241672265e-05,0.00010511814145286584,0.00010075604339223465,0.00019244007951001147,4.019634157723056e-05,3.3727997340127462,0.00011593807058902136,0.000147987398252613,0.0006992733904036488,0.00015909258136346496,55.52755884373304,0.0001250670519397009,0.00029411519359548785,0.0017915325306178738,0.00022089158597294345,0.00018628234957222942,0.00013350223595089727,0.07318422744365309,0.00013454086387582506,0.00015072780973262505,0.0001104563314611498,0.00014621932724464228,1.5475456843041355,6.448927349882397e-05,0.0001254589564967853,0.00020573021392028142,0.0002669387061961503,0.0005252731100039405,0.00045521144329195687,0.00018817613212551604,5.152498191768644e-05,0.0004756518027011224,3.943181916223592e-05,0.00025950645865957766,9.55973568634236e-05,0.00020649341065686987,0.6146082522132904,7.152379305648196e-05,9.657383757775123e-05,7.45898605288186e-05,0.0001251161654564974,0.12703908971036484,0.00010332499621084034,8.419871460798362e-05,0.00010079843821128783,0.00034310499743835066,0.00010646977185086976,0.0005198820088857564,0.0002171066143767373,0.0012153046053768352,0.00016216935878983667,5.337182203296994e-05,0.00013171908547161162,0.00012513634223832438,0.0012540755208758183,0.00010440431048757524,5.5389501866633125e-05,6.979589611951837e-05,10.937411426001663,9.620246798137839e-05,8.373928385516223e-05,12.852310815166907,0.00010403617076428438,0.0002651371773573807,0.0002472049624873716,5.401079865047988e-05,0.0001763620286011613,9.059943133737724e-05,7.937174208949307e-05,0.41243764531545524,7.52673020324056e-05,0.4189214948496385
0.0013154954325898024,0.010206324873420283,0.0035408150557566347,0.002605018084570372,0.0027714476968001764,0.004178074246265859,0.007314594062852869,0.0026401285329285505,0.030540945822038396,0.00134695971099904,3.0452079550085225,0.0018783093689775376,0.004376656006839234,0.003946485215056982,0.0019592808239765162,0.005490392633388817,0.0021304875728768748,0.003330609575816216,3.5891108432579966,0.002116795790170215,0.04408173572561565,0.002081690016022585,0.0015711870880042462,0.018169127893840883,0.042359140966893805,0.0016820020268544494,0.054330891874736914,0.002656926886173059,0.0031588152730059917,0.005160069389457449,0.0017021536745323012,0.0019651857482342223,1.2501562135496633,25.260235207919777,0.0031385998571715583,0.0017901802471370996,0.004379796696652177,0.0062266598953704885,0.011891547521952331,0.002274474445472784,0.010249441877776898,0.0027699523356027843,0.004869253161598065,0.00890566334163996,0.004791869841354834,1.6904050514689222,0.0020203830536204385,0.001551426283220303,0.0017698737969916393,0.0023068485483956503,0.0011997039836341827,11.168391400726286,0.019533808887413837,0.009476834688269098,6.728072712244671,0.0021972475680803166,0.0010641079229472446,0.0017737812537401611,12.183547695057682,0.00271174242001743,0.001488043647890569,0.0021639622983639535,0.005570837248738428,0.003678600330199802,0.0019620198273313637,0.006769437790546763,0.0043236350306274755,0.0015244676278993816,0.003562703867544776,1.4983905211366302,0.0026859202073338077,0.002435050409314927,0.0014410850105470129,0.001855591555553376,0.01033504703932002,0.0025128461127087096,6.114629738976777,0.08254554216009446,0.0012598967133593758,0.0024197560061978603,0.0023607000975875096,0.002023850659107082,0.01491783169126018,0.001815545179085212,0.0014223903365099475,0.0016852881458502417,2.060536618060777,0.0044964465727334035,3.063526762818096,19.34277115269911,0.006668804682825796,0.001797899681578662,0.014050831510827214,16.002866049265275,28.02543627500787,0.002162414533986688,0.0021938197219435376,0.00488315237069397,0.003668747445012388,0.004810656076120169
2.429383939124562,3.7331029158653936e-06,6.3617154764062025e-06,3.066853269044695e-06,9.44560632186947e-06,1.0874299802928784e-05,5.960766736076981e-06,3.170408437175449e-06,5.454795670785017e-06,4.795570071697854e-05,9.74214614370539,8.850555273927993e-06,1.2606292590259361e-05,3.199062006510578e-06,2.510301865368839e-06,3.3346418147493337e-06,9.043145992575396e-06,9.468438510121804e-06,2.8302310222183555,9.025272179026873e-06,4.304421871757861e-05,4.4189027887929225e-06,3.529715472047537e-05,1.462751609232871e-05,8.8438920124554e-05,9.73102242987333e-06,0.00011409806487101677,3.391539464906673,9.139716157703495e-06,9.345421628209215e-06,4.8868927502212415e-06,5.067196330588574e-06,1.3412045961720387,9.361918690399173e-06,7.144301692955504e-06,1.177074014317438,2.046244715159804e-06,5.285134020987778e-06,9.166787507010127,3.6531334273612435e-06,2.1500225009289604,6.0355462289182765e-06,6.4252519061263535e-06,1.131398163659762e-05,5.156314673410809e-06,1.37041547356384,1.3806061263248143e-05,4.8582246524735266e-06,0.00011753917210983688,4.0928991304747665e-06,4.258944779650549e-06,1.5830565154065869e-06,8.163135165065255e-06,5.249839080322346e-06,8.905395615112759e-06,6.455190292000563e-06,3.847818531073251e-05,7.060744222905374e-06,3.6121506384959123,3.4527532054960184e-06,2.992500052431034e-05,2.2140365852967494e-05,5.467832422961865e-06,5.834426693010848e-06,4.9999857872205e-06,2.9411486008938605e-06,8.487245249417187e-06,4.921873018978578,4.550972352223889e-05,3.639390705286536e-06,3.4323687033579926e-06,3.942146716075626e-06,4.691114490466934e-06,1.0372838662335755e-05,1.4839506311366864e-05,4.3238093280407055,6.315075274671496e-06,6.627828238919068e-06,3.6857639338352307e-06,3.9000038981711204e-06,3.658754629208733e-06,5.993253527349764e-06,1.3393034317916905e-05,4.256138520448299e-06,1.223662601711416e-05,3.058459386719923e-06,3.867421380301507e-06,1.2820022281817063e-05,5.527293143394958e-05,4.343992858144784e-06,4.269566408485513e-06,3.1501173454030905e-05,3.032655648044231e-06,2.068432280412555e-06,4.538494305271456e-06,6.265742876132035e-06,4.2260006401304995e-06,2.32123940527444e-06,5.02793186228157e-06,5.667066756336895e-06
